dataset,test_cell,cycle,soh_level,prior_Trend_Prior_l1,prior_Trend_Prior_l2,w_Trend_Prior_l1,w_Trend_Prior_l2,soh_true
CALCE,CS2_35,682.0,0.6584809,0.6584809,0.6673646837472915,0.6902604208312784,0.3097395791687215,0.6584828411629464
CALCE,CS2_35,683.0,0.65848285,0.65848285,0.6634526006877423,0.6861410309909083,0.3138589690090917,0.6584086381760359
CALCE,CS2_35,684.0,0.65840864,0.65840864,0.6599354423582554,0.6825024584779067,0.31749754152209336,0.6582038255905139
CALCE,CS2_35,685.0,0.65820384,0.65820384,0.6567739680409431,0.679389486207412,0.32061051379258804,0.6500820788784223
CALCE,CS2_35,686.0,0.65008205,0.65008205,0.6519727475941182,0.6435443818137734,0.3564556181862265,0.650074539520872
CALCE,CS2_35,687.0,0.65007454,0.65007454,0.647749824076891,0.6702705199145405,0.32972948008545944,0.658091867595716
CALCE,CS2_35,688.0,0.65809184,0.65809184,0.644975109398365,0.5723194628352052,0.42768053716479487,0.6584857304092279
CALCE,CS2_35,689.0,0.6584857,0.6584857,0.6475189298391342,0.6183696702813702,0.38163032971862965,0.6501136861508722
CALCE,CS2_35,690.0,0.6501137,0.6501137,0.6477490708231926,0.6583481851342698,0.34165181486573004,0.6417779281448324
CALCE,CS2_35,691.0,0.64177793,0.64177793,0.6444489687681199,0.6226975970566309,0.3773024029433692,0.6417585401936527
CALCE,CS2_35,692.0,0.64175856,0.64175856,0.6419755294919014,0.6228515872962144,0.3771484127037857,0.6417532495007149
CALCE,CS2_35,693.0,0.64175326,0.64175326,0.6403082959353924,0.6250236142836589,0.37497638571634107,0.6334381753581856
CALCE,CS2_35,694.0,0.63343817,0.63343817,0.6373405173420906,0.6224617628262614,0.3775382371737386,0.6334299525069305
CALCE,CS2_35,695.0,0.63342994,0.63342994,0.6342282600700855,0.6208362184479784,0.3791637815520215,0.6334107958381207
CALCE,CS2_35,696.0,0.6334108,0.6334108,0.6319475494325161,0.620574317207487,0.379425682792513,0.6334144383251594
CALCE,CS2_35,697.0,0.63341445,0.63341445,0.6305031523108482,0.6558103090174598,0.34418969098254004,0.6334437337448015
CALCE,CS2_35,698.0,0.6334437,0.6334437,0.6286510556936264,0.6555673400926608,0.34443265990733907,0.6334174840525106
CALCE,CS2_35,699.0,0.6334175,0.6334175,0.6274186007678508,0.6563767825044433,0.3436232174955568,0.6250748808825441
CALCE,CS2_35,700.0,0.62507486,0.62507486,0.6247159369289875,0.6223362692530587,0.3776637307469412,0.6250639647793563
CALCE,CS2_35,701.0,0.62506396,0.62506396,0.6228132709860802,0.6558325447451117,0.3441674552548883,0.616710681262011
CALCE,CS2_35,702.0,0.61671066,0.61671066,0.6184324361383915,0.618193028465658,0.3818069715343419,0.6167298412087228
CALCE,CS2_35,703.0,0.61672986,0.61672986,0.6148896172642708,0.5840650001498443,0.41593499985015564,0.6167175524049878
CALCE,CS2_35,704.0,0.6167176,0.6167176,0.6133799187839031,0.584374155798279,0.41562584420172105,0.6167147397235001
CALCE,CS2_35,705.0,0.6167147,0.6167147,0.6129629418253899,0.6235662054981326,0.3764337945018674,0.6167105067686243
CALCE,CS2_35,706.0,0.6167105,0.6167105,0.6123333655297756,0.660078152232722,0.33992184776727785,0.6167380969191776
CALCE,CS2_35,707.0,0.6167381,0.6167381,0.6112954258918762,0.6611767263074586,0.33882327369254134,0.6083764429304529
CALCE,CS2_35,708.0,0.60837644,0.60837644,0.6087901376187801,0.6266224342626083,0.37337756573739156,0.6083777152796671
CALCE,CS2_35,709.0,0.6083777,0.6083777,0.6071189865469933,0.6613161385486651,0.33868386145133494,0.6083846252483471
CALCE,CS2_35,710.0,0.6083846,0.6083846,0.6050365559756756,0.6606722573249424,0.3393277426750576,0.6083914480569924
CALCE,CS2_35,711.0,0.60839146,0.60839146,0.6035810746252537,0.6610415229825617,0.33895847701743836,0.6083777557191606
CALCE,CS2_35,712.0,0.60837775,0.60837775,0.6027452170848846,0.6622042984367185,0.33779570156328154,0.6000599742348072
CALCE,CS2_35,713.0,0.60006,0.60006,0.6004562668502331,0.6280943511262452,0.3719056488737548,0.6000374197690317
CALCE,CS2_35,714.0,0.6000374,0.6000374,0.5989999428391457,0.6292684865779842,0.3707315134220159,0.6000448816697793
CALCE,CS2_35,715.0,0.6000449,0.6000449,0.5983766980469227,0.665603214661979,0.3343967853380209,0.600046456276919
CALCE,CS2_35,716.0,0.60004646,0.60004646,0.5973367914557457,0.6665572847473373,0.33344271525266267,0.6000333352131517
CALCE,CS2_35,717.0,0.60003334,0.60003334,0.5969176396727562,0.7007092572999423,0.2992907427000578,0.6333178816188713
CALCE,CS2_35,718.0,0.6333179,0.6333179,0.6041924886405468,0.8055566471760668,0.1944433528239333,0.6167240231948806
CALCE,CS2_35,719.0,0.616724,0.616724,0.6069064520299434,0.7582139792364385,0.24178602076356148,0.6083874537576123
CALCE,CS2_35,720.0,0.6083875,0.6083875,0.6075346805155277,0.7318666238442585,0.26813337615574157,0.6083710109772617
CALCE,CS2_35,721.0,0.608371,0.608371,0.6083665750920773,0.7336895672972318,0.2663104327027682,0.6000463774258886
CALCE,CS2_35,722.0,0.6000464,0.6000464,0.6073252454400062,0.7040751740607945,0.2959248259392055,0.6000316121537825
CALCE,CS2_35,723.0,0.6000316,0.6000316,0.6067009881138802,0.7344005761714392,0.26559942382856083,0.6000394551140671
CALCE,CS2_35,724.0,0.6000395,0.6000395,0.6052421696484089,0.7331830571513497,0.26681694284865026,0.6000589004458591
CALCE,CS2_35,725.0,0.6000589,0.6000589,0.6039967574179173,0.7322704571848402,0.26772954281515976,0.6000614252927424
CALCE,CS2_35,726.0,0.6000614,0.6000614,0.6029609553515911,0.7315838682387203,0.26841613176127976,0.6000571861718876
CALCE,CS2_35,727.0,0.6000572,0.6000572,0.6021332405507565,0.7312278446176891,0.2687721553823109,0.5917296583357881
CALCE,CS2_35,728.0,0.59172964,0.59172964,0.5994299218058586,0.7290250241669864,0.2709749758330135,0.5833778183121074
CALCE,CS2_35,729.0,0.58337784,0.58337784,0.5938072308897973,0.6924720237216165,0.30752797627838346,0.5833640770901223
CALCE,CS2_35,730.0,0.58336407,0.58336407,0.5885947480797767,0.6862708127210099,0.31372918727899013,0.5750336634972364
CALCE,CS2_35,731.0,0.57503366,0.57503366,0.5817175604403019,0.6456688146273288,0.35433118537267116,0.5750193960241109
CALCE,CS2_35,732.0,0.5750194,0.5750194,0.5754623584449291,0.6382987270139602,0.3617012729860398,0.5667023110080138
CALCE,CS2_35,733.0,0.5667023,0.5667023,0.5677516095340251,0.4624645783687411,0.5375354216312589,0.5666763334872097
CALCE,CS2_35,734.0,0.5666763,0.5666763,0.5658603586256504,0.5409775854609226,0.45902241453907744,0.5666941657539772
CALCE,CS2_35,735.0,0.56669414,0.56669414,0.5631504245102406,0.5781161741509194,0.4218838258490807,0.5667078405733657
CALCE,CS2_35,736.0,0.56670785,0.56670785,0.5604442499578,0.5782508038388915,0.42174919616110856,0.5666884676129327
CALCE,CS2_35,737.0,0.5666885,0.5666885,0.5587727591395378,0.6153088678032694,0.3846911321967305,0.5750134275067554
CALCE,CS2_35,738.0,0.5750134,0.5750134,0.558975850045681,0.650389501636259,0.34961049836374114,0.5666473478637875
CALCE,CS2_35,739.0,0.56664735,0.56664735,0.5577110327780247,0.6175040507368869,0.3824959492631131,0.5583051369550116
CALCE,CS2_35,740.0,0.55830514,0.55830514,0.5551964320242405,0.5825273089886769,0.41747269101132317,0.5583133075818492
CALCE,CS2_35,741.0,0.5583133,0.5583133,0.5537301942706108,0.5846543448188711,0.41534565518112887,0.558300984862131
CALCE,CS2_35,742.0,0.558301,0.558301,0.5533048614859581,0.5884699215444407,0.41153007845555933,0.549966490709427
CALCE,CS2_35,743.0,0.5499665,0.5499665,0.5518392831087112,0.5914969959044155,0.40850300409558443,0.549979452689965
CALCE,CS2_35,744.0,0.54997945,0.54997945,0.5503800362348557,0.6286299346590717,0.3713700653409284,0.549983159951785
CALCE,CS2_35,745.0,0.54998314,0.54998314,0.5487127944827079,0.6295167319464053,0.3704832680535947,0.5583353250127095
CALCE,CS2_35,746.0,0.5583353,0.5583353,0.5499663166701794,0.6979913484051435,0.30200865159485646,0.5499758666895396
CALCE,CS2_35,747.0,0.5499759,0.5499759,0.5485061652958393,0.6662237598900356,0.33377624010996443,0.5499996007916003
CALCE,CS2_35,748.0,0.5499996,0.5499996,0.5476762041449547,0.6994246811487925,0.30057531885120753,0.5416488914762024
CALCE,CS2_35,749.0,0.54164886,0.54164886,0.5441365636885166,0.6646131762203027,0.33538682377969736,0.541644244802404
CALCE,CS2_35,750.0,0.5416442,0.5416442,0.541218176484108,0.6625321987129964,0.33746780128700365,0.5333022849845263
CALCE,CS2_35,751.0,0.5333023,0.5333023,0.5368428364396095,0.6252697480845459,0.3747302519154541,0.533305051300126
CALCE,CS2_35,752.0,0.53330505,0.53330505,0.5333049446344376,0.6231418888778456,0.37685811112215445,0.5332883338626195
CALCE,CS2_35,753.0,0.53328836,0.53328836,0.5305950559675694,0.5889083912164775,0.41109160878352236,0.5333090986035687
CALCE,CS2_35,754.0,0.5333091,0.5333091,0.5299741275608539,0.6275727624473414,0.37242723755265866,0.5249652867339325
CALCE,CS2_35,755.0,0.5249653,0.5249653,0.5270549863576889,0.6272810481423089,0.37271895185769116,0.5249597470938834
CALCE,CS2_35,756.0,0.52495974,0.52495974,0.523925083130598,0.6256693584957852,0.3743306415042148,0.5249579171316529
CALCE,CS2_35,757.0,0.5249579,0.5249579,0.5216296076774597,0.6255082532601554,0.37449174673984464,0.5416806094925876
CALCE,CS2_35,758.0,0.54168063,0.54168063,0.5243469707667827,0.7235542991666791,0.27644570083332093,0.5500300907261536
CALCE,CS2_35,759.0,0.5500301,0.5500301,0.5283169016242028,0.7561572340427323,0.24384276595726764,0.5500342196780595
CALCE,CS2_35,760.0,0.5500342,0.5500342,0.5322882853448391,0.7611900760876203,0.2388099239123795,0.5500281873013921
CALCE,CS2_35,761.0,0.5500282,0.5500282,0.5362572409212589,0.7396207027221207,0.26037929727787945,0.5500328484759155
CALCE,CS2_35,762.0,0.55003285,0.55003285,0.5414791755378247,0.774286167200114,0.225713832799886,0.5500351606393863
CALCE,CS2_35,763.0,0.5500352,0.5500352,0.5456552818417549,0.7792324061034979,0.22076759389650213,0.5500521442916283
CALCE,CS2_35,764.0,0.55005217,0.55005217,0.54983771443367,0.8083912026275596,0.19160879737244033,0.5500436326522152
CALCE,CS2_35,765.0,0.55004364,0.55004364,0.5527640663087368,0.8109214985476766,0.1890785014523235,0.5500548119450012
CALCE,CS2_35,766.0,0.5500548,0.5500548,0.5554827235639095,0.8349340019962611,0.16506599800373897,0.5417006616251968
CALCE,CS2_35,767.0,0.54170066,0.54170066,0.5546512275934219,0.8117842903612033,0.18821570963879675,0.5333776034050605
CALCE,CS2_35,768.0,0.5333776,0.5333776,0.5515294305980205,0.7844606128831132,0.21553938711688672,0.5250350953426561
CALCE,CS2_35,769.0,0.5250351,0.5250351,0.5463177055120468,0.7523061427805595,0.24769385721944048,0.5166857047569586
CALCE,CS2_35,770.0,0.5166857,0.5166857,0.5392281249165535,0.7444928210005148,0.25550717899948516,0.5083441750413525
CALCE,CS2_35,771.0,0.5083442,0.5083442,0.5292170867323875,0.7026775514496386,0.2973224485503614,0.5083594621398609
CALCE,CS2_35,772.0,0.5083595,0.5083595,0.5196245819330215,0.690277731036177,0.3097222689638231,0.5000254791540467
CALCE,CS2_35,773.0,0.50002545,0.50002545,0.5083632923662662,0.5774584526439523,0.4225415473560477,0.5000323345357817
CALCE,CS2_35,774.0,0.5000323,0.5000323,0.5002355501055717,0.5341136162904772,0.46588638370952284,0.5000043068660411
CALCE,CS2_35,775.0,0.5000043,0.5000043,0.4943942815065384,0.5295172795740747,0.47048272042592537,0.5000282230780413
CALCE,CS2_35,776.0,0.50002825,0.50002825,0.489810336381197,0.5273475628634594,0.47265243713654054,0.5000154739910858
CALCE,CS2_35,777.0,0.5000155,0.5000155,0.48647245243191717,0.5271288293943672,0.4728711706056328,0.4917062625545046
CALCE,CS2_35,778.0,0.49170625,0.49170625,0.4823082573711872,0.49017687110489916,0.5098231288951008,0.4917022291673428
CALCE,CS2_35,779.0,0.49170223,0.49170223,0.47960154972970487,0.491972228453436,0.508027771546564,0.4917006022312443
CALCE,CS2_35,780.0,0.4917006,0.4917006,0.4783553954213858,0.49641656124615674,0.5035834387538431,0.4833542146723167
CALCE,CS2_35,781.0,0.4833542,0.4833542,0.47648003064095973,0.46435368942473904,0.5356463105752609,0.4750199683631355
CALCE,CS2_35,782.0,0.47501996,0.47501996,0.47419005781412127,0.46896459816793884,0.5310354018320612,0.4750226020978714
CALCE,CS2_35,783.0,0.4750226,0.4750226,0.47252357602119444,0.5098523352700567,0.4901476647299433,0.4833720244679083
CALCE,CS2_35,784.0,0.48337203,0.48337203,0.4733628571033478,0.5870891005571495,0.4129108994428505,0.4833802760116636
CALCE,CS2_35,785.0,0.4833803,0.4833803,0.4742030005902052,0.6280580488993521,0.3719419511006478,0.4833499047177004
CALCE,CS2_35,786.0,0.48334992,0.48334992,0.4748245123773813,0.6660573041084312,0.33394269589156866,0.4833761723547576
CALCE,CS2_35,787.0,0.48337618,0.48337618,0.4750347338616848,0.6689193749690917,0.3310806250309083,0.4917201024498879
CALCE,CS2_35,788.0,0.4917201,0.4917201,0.4779574554413557,0.7348786966020736,0.26512130339792633,0.4833757471537399
CALCE,CS2_35,789.0,0.48337576,0.48337576,0.47795995622873305,0.7065091595190632,0.2934908404809368,0.4833735468423539
CALCE,CS2_35,790.0,0.48337355,0.48337355,0.478379176184535,0.7087555120853538,0.2912444879146462,0.4750268844144926
CALCE,CS2_35,791.0,0.47502688,0.47502688,0.4771239787340164,0.6778048046620415,0.32219519533795854,0.4750351026575202
CALCE,CS2_35,792.0,0.4750351,0.4750351,0.4764988970011473,0.6793959117216738,0.3206040882783262,0.4750323549162884
CALCE,CS2_35,793.0,0.47503236,0.47503236,0.4764960154891014,0.7129013351423393,0.2870986648576607,0.4666864621743678
CALCE,CS2_35,794.0,0.46668646,0.46668646,0.47378487624228,0.6801164938359415,0.31988350616405853,0.4583526517221875
CALCE,CS2_35,795.0,0.45835266,0.45835266,0.46961520202457907,0.6441674819010001,0.35583251809899996,0.450028160028784
CALCE,CS2_35,796.0,0.45002815,0.45002815,0.46419784501194955,0.6400005595656885,0.3599994404343116,0.4500213049248349
CALCE,CS2_35,797.0,0.4500213,0.4500213,0.45856865085661414,0.6678530834036982,0.3321469165963018,0.4500109459909132
CALCE,CS2_35,798.0,0.45001096,0.45001096,0.4525200419127941,0.6609749099803988,0.33902509001960124,0.4500117855282333
CALCE,CS2_35,799.0,0.4500118,0.4500118,0.44709728881716726,0.6227545516551105,0.3772454483448894,0.4500498643478572
CALCE,CS2_35,800.0,0.45004988,0.45004988,0.44356168508529664,0.6206470408396287,0.3793529591603712,0.4417196349504526
CALCE,CS2_35,801.0,0.44171962,0.44171962,0.43877787292003634,0.5821973682868063,0.41780263171319365,0.4417143439656488
CALCE,CS2_35,802.0,0.44171435,0.44171435,0.43502968475222586,0.580313698370794,0.41968630162920584,0.450044227896108
CALCE,CS2_35,803.0,0.4500442,0.4500442,0.43440879322588444,0.582814049829293,0.41718595017070703,0.4250432223973318
CALCE,CS2_35,804.0,0.42504323,0.42504323,0.42962252497673037,0.5053611514265102,0.49463884857348983,0.4167213094907009
CALCE,CS2_35,805.0,0.4167213,0.4167213,0.4231710761785507,0.465530023357298,0.534469976642702,0.4083748001679552
CALCE,CS2_35,806.0,0.4083748,0.4083748,0.4162990052253008,0.46215243110258253,0.5378475688974174,0.39170967677348
CALCE,CS2_35,807.0,0.3917097,0.3917097,0.405883626639843,0.38208817582983784,0.6179118241701622,0.3833552765787928
CALCE,CS2_35,808.0,0.3833553,0.3833553,0.3954638034105301,0.3416327230499716,0.6583672769500284,0.383363691185493
CALCE,CS2_35,809.0,0.3833637,0.3833637,0.387337713688612,0.37138732247120143,0.6286126775287986,0.3666993138477973
CALCE,CS2_35,810.0,0.3666993,0.3666993,0.37608530297875403,0.3300810668053641,0.669918933194636,0.3583485958812776
CALCE,CS2_35,811.0,0.3583486,0.3583486,0.3639948684722185,0.32153217331845385,0.6784678266815463,0.3583485967004197
CALCE,CS2_35,812.0,0.3583486,0.3583486,0.3531558372080326,0.31423714419368254,0.6857628558063175,0.3583636411072707
CALCE,CS2_35,813.0,0.35836363,0.35836363,0.3446115251630545,0.3104900238005567,0.6895099761994433,0.3583554688716169
CALCE,CS2_35,814.0,0.35835546,0.35835546,0.33835504539310934,0.31002248516605,0.6899775148339501,0.3583484047182288
CALCE,CS2_35,815.0,0.3583484,0.3583484,0.3343883290886879,0.31282358126307114,0.6871764187369289,0.3583513950278394
CALCE,CS2_35,816.0,0.3583514,0.3583514,0.3327196501195431,0.351430778631259,0.648569221368741,0.3500305503255679
CALCE,CS2_35,817.0,0.35003054,0.35003054,0.33001368679106236,0.3242981102819082,0.6757018897180919,0.3416965276861205
CALCE,CS2_35,818.0,0.34169653,0.34169653,0.32751567512750623,0.27112354630767205,0.7288764536923279,0.3416965583420406
CALCE,CS2_35,819.0,0.34169656,0.34169656,0.32876756489276887,0.3816483706528257,0.6183516293471744,0.3333414793928279
CALCE,CS2_35,820.0,0.33334148,0.33334148,0.32688925713300704,0.3882644282084186,0.6117355717915814,0.2333429011802872
CALCE,CS2_35,821.0,0.2333429,0.2333429,0.3010555589571595,0.09110923857027492,0.908890761429725,0.3250156573546681
CALCE,CS2_35,822.0,0.32501566,0.32501566,0.30147248338907956,0.38604885811695966,0.6139511418830402,0.3250375661391625
CALCE,CS2_35,823.0,0.32503757,0.32503757,0.30147915091365574,0.428552556848608,0.5714474431513921,0.3250471303374253
CALCE,CS2_35,824.0,0.32504714,0.32504714,0.30190183874219656,0.4357236108531327,0.5642763891468673,0.3167118781263903
CALCE,CS2_35,825.0,0.31671187,0.31671187,0.30169970337301494,0.4792011334342675,0.5207988665657325,0.3083715568167903
CALCE,CS2_35,826.0,0.30837154,0.30837154,0.29857906941324475,0.48046629160829324,0.5195337083917068,0.316704704439995
CALCE,CS2_35,827.0,0.3167047,0.3167047,0.29774732422083616,0.5197445888515935,0.4802554111484065,0.3167046814225324
CALCE,CS2_35,828.0,0.3167047,0.3167047,0.29795670676976443,0.5247233881912876,0.4752766118087124,0.3250527002750477
CALCE,CS2_35,829.0,0.3250527,0.3250527,0.3012964280322194,0.5699825683059624,0.4300174316940376,0.3250376359821776
CALCE,CS2_35,830.0,0.32503763,0.32503763,0.30546391252428295,0.580669035401701,0.4193309645982989,0.316704478791657
CALCE,CS2_35,831.0,0.31670448,0.31670448,0.3083799986168742,0.5545526090836942,0.44544739091630575,0.3083801477986115
CALCE,CS2_35,832.0,0.30838016,0.30838016,0.3102565733715892,0.5633465578567324,0.43665344214326757,0.300022286214236
CALCE,CS2_35,833.0,0.30002227,0.30002227,0.3100447876378894,0.5684728312316818,0.43152716876831815,0.3000249731053088
CALCE,CS2_35,834.0,0.300025,0.300025,0.3098338333889842,0.5727272099688578,0.42727279003114227,0.2916908886142923
CALCE,CS2_35,835.0,0.2916909,0.2916909,0.30858114529401065,0.5762576420157941,0.42374235798420584,0.2916936694225506
CALCE,CS2_35,836.0,0.29169366,0.29169366,0.30732600931078197,0.8961914779417512,0.10380852205824878,0.2833594006147641
CALCE,CS2_35,837.0,0.2833594,0.2833594,0.2900287188589573,0.6036935257256142,0.39630647427438587,0.2833566713199863
CALCE,CS2_35,838.0,0.28335667,0.28335667,0.28523125872015953,0.6001282265312117,0.3998717734687884,0.2833648717841813
CALCE,CS2_35,839.0,0.28336486,0.28336486,0.28148060068488123,0.5983936156516896,0.40160638434831053,0.2750215188108842
CALCE,CS2_35,840.0,0.27502152,0.27502152,0.2766873698681593,0.5958473797616998,0.4041526202383003,0.283359433850649
CALCE,CS2_35,841.0,0.28335944,0.28335944,0.27397893331944945,0.6618965495319953,0.3381034504680047,0.2833703641435446
CALCE,CS2_35,842.0,0.28337038,0.28337038,0.2708560559898615,0.6273723648066148,0.3726276351933851,0.2833521797772769
CALCE,CS2_35,843.0,0.28335217,0.28335217,0.2696035698056221,0.6287836232360854,0.37121637676391456,0.2750197016112423
CALCE,CS2_35,844.0,0.2750197,0.2750197,0.26710179448127747,0.5603310158772083,0.4396689841227917,0.2750271734008081
CALCE,CS2_35,845.0,0.2750272,0.2750272,0.2668962277472019,0.5656217611158949,0.43437823888410504,0.2750276293827505
CALCE,CS2_35,846.0,0.27502763,0.27502763,0.26793913207948206,0.6082931691204273,0.3917068308795727,0.2666977111112587
CALCE,CS2_35,847.0,0.2666977,0.2666977,0.2668998397886753,0.6119687303051984,0.3880312696948017,0.4250432223973318
CALCE,CS2_35,848.0,0.42504323,0.42504323,0.30544847808778286,0.9637365320947527,0.03626346790524726,0.4167213094907009
CALCE,CS2_35,849.0,0.4167213,0.4167213,0.33774633668363097,0.9645914428690398,0.035408557130960236,0.4083748001679552
CALCE,CS2_35,850.0,0.4083748,0.4083748,0.3650405127555132,0.9690808496273474,0.030919150372652634,0.39170967677348
CALCE,CS2_35,851.0,0.3917097,0.3917097,0.3842095647007227,0.9622708109036524,0.037729189096347704,0.3833552765787928
CALCE,CS2_35,852.0,0.3833553,0.3833553,0.3987899411469698,0.9643741333349334,0.035625866665066515,0.383363691185493
CALCE,CS2_35,853.0,0.3833637,0.3833637,0.40983077585697175,0.9654441047797447,0.03455589522025528,0.3750266444677241
CALCE,CS2_35,854.0,0.37502664,0.37502664,0.4162868089973927,0.9603378290353847,0.039662170964615336,0.3666855811262531
CALCE,CS2_35,855.0,0.36668557,0.36668557,0.41836704425513743,0.959457069251038,0.04054293074896208,0.3666993138477973
CALCE,CS2_35,856.0,0.3666993,0.3666993,0.4171161938458681,0.9511375933574969,0.048862406642503096,0.3583485958812776
CALCE,CS2_35,857.0,0.3583486,0.3583486,0.4127364277839661,0.9403541957021596,0.05964580429784038,0.3583485967004197
CALCE,CS2_35,858.0,0.3583486,0.3583486,0.4064835414290428,0.9358994213680042,0.06410057863199578,0.3583636411072707
CALCE,CS2_35,859.0,0.35836363,0.35836363,0.3983572620898485,0.9392105394998191,0.06078946050018083,0.3583554688716169
CALCE,CS2_35,860.0,0.35835546,0.35835546,0.38710377626121045,0.9322546455661898,0.06774535443381013,0.3583484047182288
CALCE,CS2_35,861.0,0.3583484,0.3583484,0.37376623786985874,0.9235643493526002,0.07643565064739971,0.3583513950278394
CALCE,CS2_35,862.0,0.3583514,0.3583514,0.35834647752344606,0.9237136477214135,0.0762863522785865,0.3500305503255679
CALCE,CS2_35,863.0,0.35003054,0.35003054,0.33751394636929033,0.42628339136645466,0.5737166086335453,0.3416965276861205
CALCE,CS2_35,864.0,0.34169653,0.34169653,0.33626642897725106,0.4333707124665565,0.5666292875334434,0.3416965583420406
CALCE,CS2_35,865.0,0.34169656,0.34169656,0.33585428856313226,0.47699879709278564,0.5230012029072144,0.3333414793928279
CALCE,CS2_35,866.0,0.33334148,0.33334148,0.333976985886693,0.5205210450037074,0.47947895499629256,0.2333429011802872
CALCE,CS2_35,867.0,0.2333429,0.2333429,0.3064761349931359,0.14178366729348216,0.8582163327065178,0.3250156573546681
CALCE,CS2_35,868.0,0.32501566,0.32501566,0.3045994805172086,0.4303063884339068,0.5696936115660932,0.3250375661391625
CALCE,CS2_35,869.0,0.32503757,0.32503757,0.3041880441829562,0.47220459731973624,0.5277954026802638,0.3250471303374253
CALCE,CS2_35,870.0,0.32504714,0.32504714,0.30398662108927965,0.5139041896370572,0.4860958103629428,0.3167118781263903
CALCE,CS2_35,871.0,0.31671187,0.31671187,0.30169970337301494,0.4792011334342675,0.5207988665657325,0.3083715568167903
CALCE,CS2_35,872.0,0.30837154,0.30837154,0.29857906941324475,0.48046629160829324,0.5195337083917068,0.316704704439995
CALCE,CS2_35,873.0,0.3167047,0.3167047,0.29774732422083616,0.5197445888515935,0.4802554111484065,0.3167046814225324
CALCE,CS2_35,874.0,0.3167047,0.3167047,0.29795670676976443,0.5247233881912876,0.4752766118087124,0.3250527002750477
CALCE,CS2_35,875.0,0.3250527,0.3250527,0.3012964280322194,0.5699825683059624,0.4300174316940376,0.3250376359821776
CALCE,CS2_35,876.0,0.32503763,0.32503763,0.30546391252428295,0.580669035401701,0.4193309645982989,0.316704478791657
CALCE,CS2_35,877.0,0.31670448,0.31670448,0.3083799986168742,0.5545526090836942,0.44544739091630575,0.3083801477986115
CALCE,CS2_35,878.0,0.30838016,0.30838016,0.3102565733715892,0.5633465578567324,0.43665344214326757,0.300022286214236
CALCE,CS2_35,879.0,0.30002227,0.30002227,0.3100447876378894,0.5684728312316818,0.43152716876831815,0.3000249731053088
CALCE,CS2_35,880.0,0.300025,0.300025,0.3098338333889842,0.5727272099688578,0.42727279003114227,0.2916908886142923
CALCE,CS2_35,881.0,0.2916909,0.2916909,0.30858114529401065,0.5762576420157941,0.42374235798420584,0.2916936694225506
